X,Y,Z,WholeDate,Phone id,Time Between values,Xspeed,YSpeed,ZSpeed,ModSpd,STheta,Xacc,Yacc,Zacc,ModAcc,ATheta
486,320,0,26/09/2014 10:38:44,ZX1B23QFSP48abead89f52e3bb,2.0,-14.0,0.0,0.0,14.0,-0.0,18.5,6.75,0.0,-19.37825809260346,0.349855601857098
514,364,0,26/09/2014 10:38:46,ZX1B23QFSP48abead89f52e3bb,2.0,14.0,22.0,0.0,26.076809620810597,1.0040671092713902,14.0,11.0,0.0,6.038404810405298,0.6659692373791098
403,320,0,26/09/2014 10:38:48,ZX1B23QFSP48abead89f52e3bb,2.0,-55.5,-22.0,0.0,59.7013400184619,0.3773959672364249,-34.75,-22.0,0.0,16.81226519882565,0.5643982194143797
307,320,0,26/09/2014 10:38:50,ZX1B23QFSP48abead89f52e3bb,2.0,-48.0,0.0,0.0,48.0,-0.0,3.75,11.0,0.0,-5.850670009230949,1.2422431562434455
307,320,0,26/09/2014 10:38:52,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,-0.0,24.0,0.0,0.0,-24.0,0.0
340,320,0,26/09/2014 10:38:54,ZX1B23QFSP48abead89f52e3bb,2.0,16.5,0.0,0.0,16.5,0.0,8.25,0.0,0.0,8.25,0.0
242,302,0,26/09/2014 10:38:56,ZX1B23QFSP48abead89f52e3bb,2.0,-49.0,-9.0,0.0,49.8196748283246,0.18164883000001195,-32.75,-4.5,0.0,16.6598374141623,0.13654951199501325
274,364,0,26/09/2014 10:38:58,ZX1B23QFSP48abead89f52e3bb,2.0,16.0,31.0,0.0,34.88552708502482,1.09432890732119,32.5,20.0,0.0,-7.467073871649891,0.5516549825285469
242,302,0,26/09/2014 10:39:00,ZX1B23QFSP48abead89f52e3bb,2.0,-16.0,-31.0,0.0,34.88552708502482,1.09432890732119,-16.0,-31.0,0.0,0.0,1.09432890732119
274,364,0,26/09/2014 10:39:02,ZX1B23QFSP48abead89f52e3bb,2.0,16.0,31.0,0.0,34.88552708502482,1.09432890732119,16.0,31.0,0.0,0.0,1.09432890732119
